gene_id	reads_per_gene	transcript	reads_per_transcript
ENSG00000112877.8	3	ENST00000264935.6	3
ENSG00000112893.9	39	ENST00000261483.4	37
ENSG00000112893.9	39	ENST00000503970.2	1
ENSG00000112893.9	39	ENST00000513921.1	1
ENSG00000112941.14	9	ENST00000514697.1	4
ENSG00000112941.14	9	ENST00000631941.2	5
ENSG00000112972.15	3	ENST00000433297.2	3
ENSG00000112977.16	6	ENST00000230895.11	6
ENSG00000112983.18	73	ENST00000230901.9	19
ENSG00000112983.18	73	ENST00000402931.5	2
ENSG00000112983.18	73	ENST00000418329.5	41
ENSG00000112983.18	73	ENST00000441656.5	4
ENSG00000112983.18	73	ENST00000454473.5	2
ENSG00000112983.18	73	ENST00000512140.5	3
ENSG00000112983.18	73	ENST00000515254.1	2
ENSG00000112992.18	28	ENST00000344920.9	5
ENSG00000112992.18	28	ENST00000656666.1	20
ENSG00000112992.18	28	ENST00000657172.1	1
ENSG00000112992.18	28	ENST00000658729.1	1
ENSG00000112992.18	28	ENST00000660676.1	1
ENSG00000112996.11	108	ENST00000507110.6	107
ENSG00000112996.11	108	ENST00000515647.1	1
ENSG00000113013.15	71	ENST00000297185.9	46
ENSG00000113013.15	71	ENST00000524109.1	1
ENSG00000113013.15	71	ENST00000649578.1	24
ENSG00000113048.17	60	ENST00000261413.10	36
ENSG00000113048.17	60	ENST00000457646.8	4
ENSG00000113048.17	60	ENST00000508863.6	4
ENSG00000113048.17	60	ENST00000513900.5	1
ENSG00000113048.17	60	ENST00000515226.5	14
ENSG00000113048.17	60	ENST00000515404.5	1
ENSG00000113068.10	56	ENST00000261813.9	47
ENSG00000113068.10	56	ENST00000510217.1	9
ENSG00000113070.8	1	ENST00000230990.7	1
ENSG00000113088.6	10	ENST00000231009.3	10
ENSG00000113108.19	14	ENST00000412920.7	4
ENSG00000113108.19	14	ENST00000467078.5	2
ENSG00000113108.19	14	ENST00000506289.5	1
ENSG00000113108.19	14	ENST00000509914.5	2
ENSG00000113108.19	14	ENST00000510241.5	4
ENSG00000113108.19	14	ENST00000515056.5	1
ENSG00000113119.13	5	ENST00000394671.8	3
ENSG00000113119.13	5	ENST00000510336.5	2
ENSG00000113140.11	284	ENST00000231061.9	258
ENSG00000113140.11	284	ENST00000520687.1	26
ENSG00000113141.18	837	ENST00000417647.7	835
ENSG00000113141.18	837	ENST00000507593.5	1
ENSG00000113141.18	837	ENST00000508301.5	1
ENSG00000113161.16	20	ENST00000287936.9	4
ENSG00000113161.16	20	ENST00000343975.9	10
ENSG00000113161.16	20	ENST00000509431.1	1
ENSG00000113161.16	20	ENST00000511206.5	4
ENSG00000113161.16	20	ENST00000512053.1	1
ENSG00000113163.17	41	ENST00000642225.1	1
ENSG00000113163.17	41	ENST00000642488.1	2
ENSG00000113163.17	41	ENST00000644072.2	1
ENSG00000113163.17	41	ENST00000645483.1	12
ENSG00000113163.17	41	ENST00000646302.1	2
ENSG00000113163.17	41	ENST00000646511.1	1
ENSG00000113163.17	41	ENST00000647127.1	22
ENSG00000113194.13	9	ENST00000261942.7	9
ENSG00000113231.14	2	ENST00000342343.8	2
ENSG00000113240.13	40	ENST00000316308.9	21
ENSG00000113240.13	40	ENST00000521621.5	15
ENSG00000113240.13	40	ENST00000522136.5	4
ENSG00000113263.13	106	ENST00000422843.8	34
ENSG00000113263.13	106	ENST00000517779.1	4
ENSG00000113263.13	106	ENST00000519402.5	29
ENSG00000113263.13	106	ENST00000519749.1	12
ENSG00000113263.13	106	ENST00000519759.1	1
ENSG00000113263.13	106	ENST00000520555.5	26
ENSG00000113269.14	77	ENST00000261947.4	2
ENSG00000113269.14	77	ENST00000519708.1	1
ENSG00000113269.14	77	ENST00000520911.5	6
ENSG00000113269.14	77	ENST00000521389.6	68
ENSG00000113272.14	33	ENST00000231198.12	31
ENSG00000113272.14	33	ENST00000521655.1	2
ENSG00000113273.17	1	ENST00000396151.7	1
ENSG00000113282.14	27	ENST00000411809.7	14
ENSG00000113282.14	27	ENST00000523908.5	9
ENSG00000113282.14	27	ENST00000524306.1	4
ENSG00000113296.14	2	ENST00000511733.1	2
ENSG00000113300.13	8	ENST00000261951.9	7
ENSG00000113300.13	8	ENST00000618123.4	1
ENSG00000113303.12	79	ENST00000505126.5	1
ENSG00000113303.12	79	ENST00000514448.5	6
ENSG00000113303.12	79	ENST00000533815.2	72
ENSG00000113312.11	287	ENST00000231238.10	230
ENSG00000113312.11	287	ENST00000522073.5	1
ENSG00000113312.11	287	ENST00000522793.5	56
ENSG00000113318.11	6	ENST00000658259.1	6
ENSG00000113319.13	11	ENST00000265080.9	6
ENSG00000113319.13	11	ENST00000502677.1	2
ENSG00000113319.13	11	ENST00000638442.1	3
ENSG00000113328.19	39	ENST00000340828.7	28
ENSG00000113328.19	39	ENST00000511683.6	1
ENSG00000113328.19	39	ENST00000512163.5	10
ENSG00000113360.16	23	ENST00000344624.7	17
ENSG00000113360.16	23	ENST00000442743.5	3
ENSG00000113360.16	23	ENST00000511367.6	2
ENSG00000113360.16	23	ENST00000513349.5	1
ENSG00000113368.12	13	ENST00000261366.10	3
ENSG00000113368.12	13	ENST00000504788.5	10
ENSG00000113369.9	45	ENST00000265138.4	26
ENSG00000113369.9	45	ENST00000507075.1	14
ENSG00000113369.9	45	ENST00000511391.1	5
ENSG00000113384.14	33	ENST00000265070.7	25
ENSG00000113384.14	33	ENST00000503610.5	6
ENSG00000113384.14	33	ENST00000512668.1	2
ENSG00000113387.12	17	ENST00000265073.9	12
ENSG00000113387.12	17	ENST00000502897.5	1
ENSG00000113387.12	17	ENST00000506237.5	1
ENSG00000113387.12	17	ENST00000511175.1	1
ENSG00000113387.12	17	ENST00000511615.5	1
ENSG00000113387.12	17	ENST00000512913.5	1
ENSG00000113391.19	6	ENST00000395965.8	3
ENSG00000113391.19	6	ENST00000509163.5	3
ENSG00000113407.14	13	ENST00000265112.8	10
ENSG00000113407.14	13	ENST00000455217.6	2
ENSG00000113407.14	13	ENST00000508361.5	1
ENSG00000113441.16	19	ENST00000231368.10	12
ENSG00000113441.16	19	ENST00000395770.3	7
ENSG00000113448.19	7	ENST00000317118.12	3
ENSG00000113448.19	7	ENST00000358923.10	2
ENSG00000113448.19	7	ENST00000405755.6	2
ENSG00000113456.19	14	ENST00000325577.8	2
ENSG00000113456.19	14	ENST00000382038.7	10
ENSG00000113456.19	14	ENST00000513914.5	2
ENSG00000113460.13	84	ENST00000336767.6	80
ENSG00000113460.13	84	ENST00000510834.1	4
ENSG00000113504.21	17	ENST00000264930.10	17
ENSG00000113522.14	33	ENST00000378823.8	22
ENSG00000113522.14	33	ENST00000453394.5	1
ENSG00000113522.14	33	ENST00000533482.5	6
ENSG00000113522.14	33	ENST00000651160.1	2
ENSG00000113522.14	33	ENST00000651249.1	1
ENSG00000113522.14	33	ENST00000651723.1	1
ENSG00000113532.13	66	ENST00000231461.10	64
ENSG00000113532.13	66	ENST00000451528.2	2
ENSG00000113552.16	22	ENST00000311337.11	12
ENSG00000113552.16	22	ENST00000503794.5	1
ENSG00000113552.16	22	ENST00000504139.5	2
ENSG00000113552.16	22	ENST00000505689.5	3
ENSG00000113552.16	22	ENST00000508177.5	4
ENSG00000113555.6	1	ENST00000231484.4	1
ENSG00000113558.19	169	ENST00000353411.11	165
ENSG00000113558.19	169	ENST00000517625.5	3
ENSG00000113558.19	169	ENST00000517691.1	1
ENSG00000113569.16	11	ENST00000231498.8	5
ENSG00000113569.16	11	ENST00000381843.6	5
ENSG00000113569.16	11	ENST00000502533.5	1
ENSG00000113575.10	98	ENST00000231504.5	1
ENSG00000113575.10	98	ENST00000472253.1	1
ENSG00000113575.10	98	ENST00000481195.6	96
ENSG00000113580.15	418	ENST00000231509.7	37
ENSG00000113580.15	418	ENST00000343796.6	2
ENSG00000113580.15	418	ENST00000394464.7	32
ENSG00000113580.15	418	ENST00000415690.6	1
ENSG00000113580.15	418	ENST00000503201.1	229
ENSG00000113580.15	418	ENST00000504336.1	1
ENSG00000113580.15	418	ENST00000652686.1	116
ENSG00000113583.8	14	ENST00000231512.5	14
ENSG00000113593.12	37	ENST00000261308.10	33
ENSG00000113593.12	37	ENST00000510930.5	3
ENSG00000113593.12	37	ENST00000513773.1	1
ENSG00000113595.15	3	ENST00000231524.14	2
ENSG00000113595.15	3	ENST00000381018.7	1
ENSG00000113597.18	22	ENST00000231526.8	4
ENSG00000113597.18	22	ENST00000399438.8	4
ENSG00000113597.18	22	ENST00000415825.2	1
ENSG00000113597.18	22	ENST00000438419.6	7
ENSG00000113597.18	22	ENST00000505553.5	2
ENSG00000113597.18	22	ENST00000508304.5	4
ENSG00000113615.13	3	ENST00000398844.7	3
ENSG00000113621.15	9	ENST00000358387.9	5
ENSG00000113621.15	9	ENST00000508779.1	4
ENSG00000113638.14	64	ENST00000337702.5	56
ENSG00000113638.14	64	ENST00000504251.6	2
ENSG00000113638.14	64	ENST00000511730.2	6
ENSG00000113643.9	96	ENST00000231572.8	80
ENSG00000113643.9	96	ENST00000519346.1	1
ENSG00000113643.9	96	ENST00000520013.5	8
ENSG00000113643.9	96	ENST00000521329.5	1
ENSG00000113643.9	96	ENST00000524082.5	6
ENSG00000113645.15	3	ENST00000265293.9	1
ENSG00000113645.15	3	ENST00000521089.5	2
ENSG00000113648.16	127	ENST00000304332.8	20
ENSG00000113648.16	127	ENST00000312469.8	27
ENSG00000113648.16	127	ENST00000505827.1	4
ENSG00000113648.16	127	ENST00000506671.5	1
ENSG00000113648.16	127	ENST00000508785.5	2
ENSG00000113648.16	127	ENST00000510038.1	15
ENSG00000113648.16	127	ENST00000511494.5	7
ENSG00000113648.16	127	ENST00000511689.5	29
ENSG00000113648.16	127	ENST00000512507.5	22
ENSG00000113649.11	13	ENST00000394421.6	7
ENSG00000113649.11	13	ENST00000506524.5	3
ENSG00000113649.11	13	ENST00000507175.5	1
ENSG00000113649.11	13	ENST00000511077.1	1
ENSG00000113649.11	13	ENST00000549332.1	1
ENSG00000113658.18	5	ENST00000545279.6	4
ENSG00000113658.18	5	ENST00000545620.5	1
ENSG00000113712.19	50	ENST00000377843.8	25
ENSG00000113712.19	50	ENST00000503350.6	2
ENSG00000113712.19	50	ENST00000504676.5	2
ENSG00000113712.19	50	ENST00000515435.5	1
ENSG00000113712.19	50	ENST00000515768.6	2
ENSG00000113712.19	50	ENST00000606719.6	1
ENSG00000113712.19	50	ENST00000657001.1	6
ENSG00000113712.19	50	ENST00000662268.1	11
ENSG00000113716.13	12	ENST00000502717.6	12
ENSG00000113719.16	77	ENST00000393784.8	72
ENSG00000113719.16	77	ENST00000519860.3	1
ENSG00000113719.16	77	ENST00000523215.1	4
ENSG00000113721.14	2	ENST00000261799.9	2
ENSG00000113732.9	95	ENST00000519374.6	95
ENSG00000113734.18	3	ENST00000351486.10	3
ENSG00000113742.14	2	ENST00000519467.1	1
ENSG00000113742.14	2	ENST00000657000.1	1
ENSG00000113749.7	17	ENST00000377291.2	4
ENSG00000113749.7	17	ENST00000624694.2	8
ENSG00000113749.7	17	ENST00000636584.1	5
ENSG00000113758.13	9	ENST00000292385.9	8
ENSG00000113758.13	9	ENST00000309007.9	1
ENSG00000113761.12	10	ENST00000358149.8	6
ENSG00000113761.12	10	ENST00000503039.1	1
ENSG00000113761.12	10	ENST00000503425.5	1
ENSG00000113761.12	10	ENST00000511834.5	1
ENSG00000113761.12	10	ENST00000513587.5	1
ENSG00000113810.16	43	ENST00000357388.8	22
ENSG00000113810.16	43	ENST00000462668.5	14
ENSG00000113810.16	43	ENST00000462787.5	1
ENSG00000113810.16	43	ENST00000469762.5	1
ENSG00000113810.16	43	ENST00000469858.5	1
ENSG00000113810.16	43	ENST00000487747.5	4
ENSG00000113811.11	39	ENST00000488746.1	2
ENSG00000113811.11	39	ENST00000495461.6	23
ENSG00000113811.11	39	ENST00000541726.5	14
ENSG00000113812.14	21	ENST00000335754.8	18
ENSG00000113812.14	21	ENST00000482349.5	1
ENSG00000113812.14	21	ENST00000486794.1	1
ENSG00000113812.14	21	ENST00000488802.1	1
ENSG00000113838.13	60	ENST00000338733.10	60
ENSG00000113845.10	64	ENST00000492164.5	2
ENSG00000113845.10	64	ENST00000494664.6	62
ENSG00000113851.14	688	ENST00000231948.8	625
ENSG00000113851.14	688	ENST00000424814.5	20
ENSG00000113851.14	688	ENST00000432408.6	29
ENSG00000113851.14	688	ENST00000450014.1	6
ENSG00000113851.14	688	ENST00000488263.5	1
ENSG00000113851.14	688	ENST00000498700.5	7
ENSG00000113924.12	6	ENST00000283871.10	5
ENSG00000113924.12	6	ENST00000492108.5	1
ENSG00000113971.20	6	ENST00000465756.5	1
ENSG00000113971.20	6	ENST00000471145.1	1
ENSG00000113971.20	6	ENST00000474871.5	3
ENSG00000113971.20	6	ENST00000490993.5	1
ENSG00000114013.16	49	ENST00000330540.7	41
ENSG00000114013.16	49	ENST00000393627.6	7
ENSG00000114013.16	49	ENST00000478741.1	1
ENSG00000114021.12	11	ENST00000394140.9	9
ENSG00000114021.12	11	ENST00000465368.5	2
ENSG00000114023.15	5	ENST00000469967.1	4
ENSG00000114023.15	5	ENST00000477892.5	1
ENSG00000114026.21	24	ENST00000302036.11	11
ENSG00000114026.21	24	ENST00000339511.9	3
ENSG00000114026.21	24	ENST00000344629.11	3
ENSG00000114026.21	24	ENST00000383826.9	1
ENSG00000114026.21	24	ENST00000429146.5	2
ENSG00000114026.21	24	ENST00000432857.2	3
ENSG00000114026.21	24	ENST00000449570.6	1
ENSG00000114030.13	65	ENST00000344337.11	51
ENSG00000114030.13	65	ENST00000470904.5	13
ENSG00000114030.13	65	ENST00000494339.5	1
ENSG00000114054.14	17	ENST00000251654.9	16
ENSG00000114054.14	17	ENST00000469217.5	1
ENSG00000114062.22	29	ENST00000625778.3	1
ENSG00000114062.22	29	ENST00000626176.2	1
ENSG00000114062.22	29	ENST00000629252.2	1
ENSG00000114062.22	29	ENST00000636667.1	1
ENSG00000114062.22	29	ENST00000648336.2	5
ENSG00000114062.22	29	ENST00000649550.1	8
ENSG00000114062.22	29	ENST00000650110.1	1
ENSG00000114062.22	29	ENST00000675177.1	9
ENSG00000114062.22	29	ENST00000675593.1	2
ENSG00000114098.18	155	ENST00000358441.6	3
ENSG00000114098.18	155	ENST00000460495.5	4
ENSG00000114098.18	155	ENST00000461822.5	8
ENSG00000114098.18	155	ENST00000466762.1	3
ENSG00000114098.18	155	ENST00000469044.6	51
ENSG00000114098.18	155	ENST00000470821.5	21
ENSG00000114098.18	155	ENST00000471453.5	14
ENSG00000114098.18	155	ENST00000481646.5	32
ENSG00000114098.18	155	ENST00000485396.5	2
ENSG00000114098.18	155	ENST00000486832.1	1
ENSG00000114098.18	155	ENST00000489213.5	5
ENSG00000114098.18	155	ENST00000491704.5	9
ENSG00000114098.18	155	ENST00000538260.5	2
ENSG00000114107.9	2	ENST00000264982.8	2
ENSG00000114120.14	5	ENST00000324194.12	3
ENSG00000114120.14	5	ENST00000507429.5	2
ENSG00000114125.14	13	ENST00000273480.4	12
ENSG00000114125.14	13	ENST00000477393.1	1
ENSG00000114126.18	10	ENST00000479040.5	5
ENSG00000114126.18	10	ENST00000486111.5	2
ENSG00000114126.18	10	ENST00000489671.6	3
ENSG00000114127.10	6	ENST00000392981.6	3
ENSG00000114127.10	6	ENST00000472697.5	2
ENSG00000114127.10	6	ENST00000498077.6	1
ENSG00000114166.8	19	ENST00000263754.5	17
ENSG00000114166.8	19	ENST00000468400.1	2
ENSG00000114209.15	148	ENST00000461494.5	2
ENSG00000114209.15	148	ENST00000470131.5	2
ENSG00000114209.15	148	ENST00000473645.6	63
ENSG00000114209.15	148	ENST00000475915.6	2
ENSG00000114209.15	148	ENST00000481136.1	1
ENSG00000114209.15	148	ENST00000492396.5	1
ENSG00000114209.15	148	ENST00000497056.6	77
ENSG00000114268.12	5	ENST00000232375.8	2
ENSG00000114268.12	5	ENST00000417753.5	2
ENSG00000114268.12	5	ENST00000490115.5	1
ENSG00000114302.16	13	ENST00000296446.12	3
ENSG00000114302.16	13	ENST00000454963.5	10
ENSG00000114316.13	595	ENST00000265560.9	249
ENSG00000114316.13	595	ENST00000351842.8	270
ENSG00000114316.13	595	ENST00000415188.1	30
ENSG00000114316.13	595	ENST00000431357.1	2
ENSG00000114316.13	595	ENST00000461553.1	6
ENSG00000114316.13	595	ENST00000464168.5	1
ENSG00000114316.13	595	ENST00000475873.2	1
ENSG00000114316.13	595	ENST00000483212.1	2
ENSG00000114316.13	595	ENST00000485450.5	33
ENSG00000114316.13	595	ENST00000488520.5	1
ENSG00000114331.15	31	ENST00000326793.11	13
ENSG00000114331.15	31	ENST00000439758.3	3
ENSG00000114331.15	31	ENST00000471593.1	1
ENSG00000114331.15	31	ENST00000618471.4	10
ENSG00000114331.15	31	ENST00000635383.1	4
ENSG00000114346.13	1	ENST00000441497.6	1
ENSG00000114353.17	160	ENST00000313601.11	49
ENSG00000114353.17	160	ENST00000422163.5	1
ENSG00000114353.17	160	ENST00000451956.1	18
ENSG00000114353.17	160	ENST00000490122.5	90
ENSG00000114353.17	160	ENST00000492383.1	2
ENSG00000114354.15	45	ENST00000240851.9	6
ENSG00000114354.15	45	ENST00000463568.6	2
ENSG00000114354.15	45	ENST00000476228.5	3
ENSG00000114354.15	45	ENST00000487505.6	3
ENSG00000114354.15	45	ENST00000490574.6	23
ENSG00000114354.15	45	ENST00000675047.1	7
ENSG00000114354.15	45	ENST00000675243.1	1
ENSG00000114374.13	5	ENST00000417071.1	2
ENSG00000114374.13	5	ENST00000440408.5	1
ENSG00000114374.13	5	ENST00000471409.1	1
ENSG00000114374.13	5	ENST00000651177.1	1
ENSG00000114383.10	59	ENST00000232496.5	56
ENSG00000114383.10	59	ENST00000454201.5	1
ENSG00000114383.10	59	ENST00000463304.1	2
ENSG00000114388.14	65	ENST00000232501.8	44
ENSG00000114388.14	65	ENST00000429366.5	4
ENSG00000114388.14	65	ENST00000433381.5	2
ENSG00000114388.14	65	ENST00000451194.5	2
ENSG00000114388.14	65	ENST00000476064.5	1
ENSG00000114388.14	65	ENST00000479512.5	3
ENSG00000114388.14	65	ENST00000487632.5	2
ENSG00000114388.14	65	ENST00000493465.5	2
ENSG00000114388.14	65	ENST00000667046.1	3
ENSG00000114388.14	65	ENST00000667631.1	1
ENSG00000114388.14	65	ENST00000671487.1	1
ENSG00000114395.11	58	ENST00000232508.9	5
ENSG00000114395.11	58	ENST00000418577.1	22
ENSG00000114395.11	58	ENST00000419046.1	1
ENSG00000114395.11	58	ENST00000424512.5	1
ENSG00000114395.11	58	ENST00000425346.6	29
ENSG00000114416.18	53	ENST00000357559.9	12
ENSG00000114416.18	53	ENST00000445140.6	18
ENSG00000114416.18	53	ENST00000472339.5	8
ENSG00000114416.18	53	ENST00000479176.5	1
ENSG00000114416.18	53	ENST00000480918.5	2
ENSG00000114416.18	53	ENST00000482125.1	1
ENSG00000114416.18	53	ENST00000491062.5	10
ENSG00000114416.18	53	ENST00000498658.5	1
ENSG00000114423.23	17	ENST00000394030.8	11
ENSG00000114423.23	17	ENST00000405772.5	2
ENSG00000114423.23	17	ENST00000407712.1	1
ENSG00000114423.23	17	ENST00000645759.1	1
ENSG00000114423.23	17	ENST00000646825.1	2
ENSG00000114439.19	104	ENST00000325805.13	93
ENSG00000114439.19	104	ENST00000402543.5	1
ENSG00000114439.19	104	ENST00000406780.5	3
ENSG00000114439.19	104	ENST00000415149.6	4
ENSG00000114439.19	104	ENST00000458347.1	2
ENSG00000114439.19	104	ENST00000474137.1	1
ENSG00000114446.5	18	ENST00000264538.4	18
ENSG00000114450.11	8	ENST00000232564.8	3
ENSG00000114450.11	8	ENST00000466899.6	1
ENSG00000114450.11	8	ENST00000468623.6	4
ENSG00000114473.14	18	ENST00000265239.11	7
ENSG00000114473.14	18	ENST00000455191.5	1
ENSG00000114473.14	18	ENST00000478903.5	7
ENSG00000114473.14	18	ENST00000493624.1	3
ENSG00000114480.13	7	ENST00000429644.7	4
ENSG00000114480.13	7	ENST00000489715.1	3
ENSG00000114491.14	51	ENST00000232607.7	47
ENSG00000114491.14	51	ENST00000460034.5	2
ENSG00000114491.14	51	ENST00000467167.5	1
ENSG00000114491.14	51	ENST00000479719.5	1
ENSG00000114503.11	74	ENST00000321256.10	36
ENSG00000114503.11	74	ENST00000411704.1	1
ENSG00000114503.11	74	ENST00000422610.5	2
ENSG00000114503.11	74	ENST00000428425.1	21
ENSG00000114503.11	74	ENST00000452404.6	13
ENSG00000114503.11	74	ENST00000468923.5	1
ENSG00000114520.11	14	ENST00000251775.9	11
ENSG00000114520.11	14	ENST00000471751.5	3
ENSG00000114541.15	7	ENST00000398540.8	1
ENSG00000114541.15	7	ENST00000478263.5	6
ENSG00000114544.16	12	ENST00000315891.10	2
ENSG00000114544.16	12	ENST00000360370.8	5
ENSG00000114544.16	12	ENST00000383598.6	2
ENSG00000114544.16	12	ENST00000506102.5	3
ENSG00000114554.11	1	ENST00000503234.5	1
ENSG00000114573.10	7	ENST00000273398.8	5
ENSG00000114573.10	7	ENST00000470455.5	2
ENSG00000114626.18	1151	ENST00000232744.13	735
ENSG00000114626.18	1151	ENST00000453791.6	116
ENSG00000114626.18	1151	ENST00000464431.1	30
ENSG00000114626.18	1151	ENST00000468137.5	136
ENSG00000114626.18	1151	ENST00000475042.5	133
ENSG00000114626.18	1151	ENST00000475265.5	1
ENSG00000114648.12	18	ENST00000232766.6	13
ENSG00000114648.12	18	ENST00000437353.5	1
ENSG00000114648.12	18	ENST00000442272.1	3
ENSG00000114648.12	18	ENST00000461084.5	1
ENSG00000114650.20	30	ENST00000320017.10	4
ENSG00000114650.20	30	ENST00000416208.5	14
ENSG00000114650.20	30	ENST00000545718.2	11
ENSG00000114650.20	30	ENST00000648151.1	1
ENSG00000114670.14	1	ENST00000508196.5	1
ENSG00000114686.9	24	ENST00000264995.8	21
ENSG00000114686.9	24	ENST00000425847.6	2
ENSG00000114686.9	24	ENST00000511168.5	1
ENSG00000114735.10	5	ENST00000232854.9	3
ENSG00000114735.10	5	ENST00000455834.5	2
ENSG00000114737.16	9	ENST00000348721.4	3
ENSG00000114737.16	9	ENST00000491847.1	6
ENSG00000114738.11	39	ENST00000357955.6	36
ENSG00000114738.11	39	ENST00000497283.1	1
ENSG00000114738.11	39	ENST00000621469.5	2
ENSG00000114742.14	29	ENST00000302313.10	17
ENSG00000114742.14	29	ENST00000413099.6	11
ENSG00000114742.14	29	ENST00000420940.6	1
ENSG00000114744.9	41	ENST00000473414.6	39
ENSG00000114744.9	41	ENST00000490008.1	2
ENSG00000114745.13	61	ENST00000319283.7	49
ENSG00000114745.13	61	ENST00000452389.6	2
ENSG00000114745.13	61	ENST00000453680.5	1
ENSG00000114745.13	61	ENST00000476334.1	3
ENSG00000114745.13	61	ENST00000479927.5	3
ENSG00000114745.13	61	ENST00000489587.1	3
ENSG00000114767.7	17	ENST00000232888.7	17
ENSG00000114770.17	77	ENST00000265586.10	2
ENSG00000114770.17	77	ENST00000334444.11	38
ENSG00000114770.17	77	ENST00000382494.6	29
ENSG00000114770.17	77	ENST00000392579.6	2
ENSG00000114770.17	77	ENST00000427120.6	2
ENSG00000114770.17	77	ENST00000437205.5	2
ENSG00000114770.17	77	ENST00000443376.5	2
ENSG00000114779.19	24	ENST00000361143.9	16
ENSG00000114779.19	24	ENST00000395008.6	1
ENSG00000114779.19	24	ENST00000487005.1	2
ENSG00000114779.19	24	ENST00000525795.1	5
ENSG00000114784.4	5	ENST00000232905.4	5
ENSG00000114796.16	19	ENST00000242810.11	14
ENSG00000114796.16	19	ENST00000437402.5	1
ENSG00000114796.16	19	ENST00000454495.6	1
ENSG00000114796.16	19	ENST00000454652.6	3
ENSG00000114812.13	8	ENST00000325123.5	5
ENSG00000114812.13	8	ENST00000439910.5	1
ENSG00000114812.13	8	ENST00000498102.1	2
ENSG00000114841.17	19	ENST00000420323.6	9
ENSG00000114841.17	19	ENST00000486752.5	3
ENSG00000114841.17	19	ENST00000488988.5	1
ENSG00000114841.17	19	ENST00000490713.5	6
ENSG00000114850.7	17	ENST00000265044.7	15
ENSG00000114850.7	17	ENST00000498205.5	2
ENSG00000114853.14	2	ENST00000505904.1	2
ENSG00000114857.18	28	ENST00000232978.13	12
ENSG00000114857.18	28	ENST00000429888.5	2
ENSG00000114857.18	28	ENST00000459950.1	5
ENSG00000114857.18	28	ENST00000465584.5	3
ENSG00000114857.18	28	ENST00000617821.4	6
ENSG00000114861.22	84	ENST00000470112.1	1
ENSG00000114861.22	84	ENST00000475937.5	1
ENSG00000114861.22	84	ENST00000491238.7	5
ENSG00000114861.22	84	ENST00000493089.7	5
ENSG00000114861.22	84	ENST00000497355.7	3
ENSG00000114861.22	84	ENST00000498215.6	1
ENSG00000114861.22	84	ENST00000614176.5	4
ENSG00000114861.22	84	ENST00000648380.1	1
ENSG00000114861.22	84	ENST00000648710.1	1
ENSG00000114861.22	84	ENST00000648718.1	1
ENSG00000114861.22	84	ENST00000648748.2	19
ENSG00000114861.22	84	ENST00000649528.2	2
ENSG00000114861.22	84	ENST00000649631.1	1
